image_id	file_name	width	height	coco_url	flickr_url	license_id	annotation_count	category_ids	small_original	medium_original	large_original	small_letterboxed	medium_letterboxed	large_letterboxed	aspect_bin	object_count_bin	rank_sha256	license_name	license_url	file_sha256	pixel_sha256	C50	C200	C500	C1000	H500	BALANCED
17481	000000017481.jpg	480	640	http://images.cocodataset.org/train2017/000000017481.jpg	http://farm3.staticflickr.com/2443/3692383111_0f5129dcc4_z.jpg	1	8	44,81,90	6	0	2	4	2	2	squareish	5-10	0023145deca39d75beb8aa14c26b4eef9fb41df9b6255a64ffb7245b88105921	Attribution-NonCommercial-ShareAlike License	http://creativecommons.org/licenses/by-nc-sa/2.0/	8399767137edbcc06c3291166ff4e9cffec3646cd237e874d5f2afd90e4b5391	92a10519f1e0a6afd856c381801fa16ff785a98204d8a5ea50de7b426481c366	0	1	1	1	0	1
17582	000000017582.jpg	350	233	http://images.cocodataset.org/train2017/000000017582.jpg	http://farm5.staticflickr.com/4133/4949858206_88f85a9484_z.jpg	2	5	1,32,44	2	1	2	0	2	3	landscape	5-10	009faa26f164477b10c154e9dc173892651afe1c2a15328d8139661b2a319e1b	Attribution-NonCommercial License	http://creativecommons.org/licenses/by-nc/2.0/	f13433d0b015f7d6ef8b45e8c26768c171e53931a40984310f5e77bf034cf161	d7f897db4a6390aba3e433cac0b1bd2893be109b280586644e2a65f3927b9259	0	0	1	1	0	1
17613	000000017613.jpg	640	480	http://images.cocodataset.org/train2017/000000017613.jpg	http://farm4.staticflickr.com/3348/3610907904_612e9b5b56_z.jpg	1	1	13	0	0	1	0	0	1	squareish	0-1	02da3e15d811acc91add3bda2d67836ce3f4e6831e91e6395db6062f1f092f93	Attribution-NonCommercial-ShareAlike License	http://creativecommons.org/licenses/by-nc-sa/2.0/	6195d0abd5b216df5a20f6780663bd0545c69cd3cf1bae8a534b4a7a2d8e786d	93ce4c7888dcc5c2329c55aab70b4a3e94b0d46f48f0d94bfa6f629e4db4ee7b	0	0	0	0	1	0
18295	000000018295.jpg	640	427	http://images.cocodataset.org/train2017/000000018295.jpg	http://farm8.staticflickr.com/7381/9040635111_315b34c012_z.jpg	3	3	7,10	2	0	1	2	0	1	landscape	2-4	02eed947a0b3b745eb57fcaea873a6999283a59bf31efc2879167f53970e151f	Attribution-NonCommercial-NoDerivs License	http://creativecommons.org/licenses/by-nc-nd/2.0/	2f4da70b32ad544b677deb7b7bf22b3278c7350f036c64a1fea1eb7868728bf1	161cd30cac8ff7added43d8594806403d595b0b7feaeb5a244822ea52098f7f1	0	0	0	0	1	0
18299	000000018299.jpg	640	427	http://images.cocodataset.org/train2017/000000018299.jpg	http://farm4.staticflickr.com/3420/3835397799_57f4b88150_z.jpg	3	13	47,50,51,58,62,67,84	2	8	3	2	5	6	landscape	11+	02250d1147ba353b5407cc2bd760f0badac56035af46d83dcf5e71e4fc71414e	Attribution-NonCommercial-NoDerivs License	http://creativecommons.org/licenses/by-nc-nd/2.0/	849a83afd6fc57f2ee0c6a7465c2e996e7b931c3d911928c05b66fe3ccef0903	2b2feeb6cc3cdb8d88e56d0dc1fbac49602e7c1b91bce514bb97d6c8f619d73b	0	0	0	1	0	0
18654	000000018654.jpg	640	427	http://images.cocodataset.org/train2017/000000018654.jpg	http://farm8.staticflickr.com/7329/9122233560_82807f4bf8_z.jpg	4	11	1,19	1	6	4	0	5	6	landscape	11+	02bd8a2ea799ca7471b304f7539860eedc412034a949631e6bcd539c94785d92	Attribution License	http://creativecommons.org/licenses/by/2.0/	7511bbb3b6b96cbe8e19b7ec29a26a6538a7d955becf4094011325a6a33dcf3f	7112b71b8789f2869210dc9c13cf8642f9fd70c576056eb5f6dfdf8777540201	0	0	0	0	1	0
19667	000000019667.jpg	640	640	http://images.cocodataset.org/train2017/000000019667.jpg	http://farm8.staticflickr.com/7247/6909410780_5d3ca13a66_z.jpg	4	4	1,37	1	1	2	1	0	3	squareish	2-4	00d4e9e9a7004ddbad8110bbb21094b9fd241b6785dfe5253e69c45f5904f2cf	Attribution License	http://creativecommons.org/licenses/by/2.0/	463d7d796a21e19be5371ac553c648da0fb85e85a10e84c950b294f00dc2bb99	4e3129eef796827db35cffee0cff2750433ea13746e4e15ad56aeec68dcc4178	0	0	1	1	0	1
19916	000000019916.jpg	612	612	http://images.cocodataset.org/train2017/000000019916.jpg	http://farm8.staticflickr.com/7373/9716688531_00f8024250_z.jpg	3	4	48,51,73,76	0	1	3	0	0	4	squareish	2-4	0041fb20993a4f5545bdce1f3345b1f51c909fd3d1c21f86948fddd1673b9a3c	Attribution-NonCommercial-NoDerivs License	http://creativecommons.org/licenses/by-nc-nd/2.0/	57dd021a000866e9063e9c32d8b51acffbf917fdf54666966590e43ebdabddc1	a423d77cb7686937fccb4cd34c5b8f0c2a4cb9ec9db5a0166c4aa3d474d479cf	0	1	1	1	0	1
20147	000000020147.jpg	640	479	http://images.cocodataset.org/train2017/000000020147.jpg	http://farm3.staticflickr.com/2840/9424914761_c0e8dc98b5_z.jpg	3	2	24	0	0	2	0	0	2	landscape	2-4	02ced11e5f73fed077cecf0ecacd0adbfd05c48f5ccf6d3ee89b5d9f0bb403ab	Attribution-NonCommercial-NoDerivs License	http://creativecommons.org/licenses/by-nc-nd/2.0/	0e8d85379819b6f949baa724ce7c93494244aca87779fb27886b539b80be772f	0b51a15d51ea65a04ae9365b47f89af235a87bace6edc2497d33bce7b19a30ec	0	0	0	0	1	0
21143	000000021143.jpg	500	269	http://images.cocodataset.org/train2017/000000021143.jpg	http://farm4.staticflickr.com/3048/2874840854_95ef16c7fe_z.jpg	6	3	1,34	1	1	1	1	0	2	landscape	2-4	00acbe28ebc7b96f4295465213676a65aec5867c9d767ae7df321ed82f171c9f	Attribution-NoDerivs License	http://creativecommons.org/licenses/by-nd/2.0/	49b664fc706a020ddbce9cb8acdaa24f98607c2c9fe11ad19ed2ec5b8b0757d1	a7e9e2babf2ca4c8455c012d9e5abb6f20db3b9a966aac8ceeaeaabf3b7bf270	0	0	1	1	0	1
21595	000000021595.jpg	640	478	http://images.cocodataset.org/train2017/000000021595.jpg	http://farm5.staticflickr.com/4085/5185492295_b3de2b9427_z.jpg	3	11	44,46,47,48,49,59,67	2	5	4	0	4	7	landscape	11+	0294f8d66a3d9cd3063977cdb7ef8e21a0aaeb0edca0dfbfb293f379db0ca446	Attribution-NonCommercial-NoDerivs License	http://creativecommons.org/licenses/by-nc-nd/2.0/	9401b45b1d617554d73fd971e3f15b316b0ee4f18ff7b27efb070fe8c14f20ff	3e3b3622b4f5becd6433bdb207f1f8a43d739abc23f7f83eae02fc92a44a37e6	0	0	0	0	1	0
22621	000000022621.jpg	480	640	http://images.cocodataset.org/train2017/000000022621.jpg	http://farm8.staticflickr.com/7061/7072665893_eb6b5ace98_z.jpg	3	10	44,64,79,81,85	3	5	2	3	4	3	squareish	5-10	02dff7ce5959c5dffc34003d828fc4f1aed0577eb6ea3de52a9f877b6621ad45	Attribution-NonCommercial-NoDerivs License	http://creativecommons.org/licenses/by-nc-nd/2.0/	fecd4e5b8ccacba4473a3d8d097c862a3b72bf9202efbf969b275cd4b74a31c7	9dc7276da970e518f8be0d50693cecb00c4133eba01d283bdf1f0a8c9d3e55c4	0	0	0	0	1	0
22811	000000022811.jpg	500	335	http://images.cocodataset.org/train2017/000000022811.jpg	http://farm3.staticflickr.com/2284/2317968223_3f78d0a282_z.jpg	3	4	1,37,43	3	1	0	3	0	1	landscape	2-4	02da9883527eb310830bf95fb8bd166317b00b1c25193d5a69e0f947a9b7a857	Attribution-NonCommercial-NoDerivs License	http://creativecommons.org/licenses/by-nc-nd/2.0/	5d8c5dbf301715c11c224208cf3a1570a4d2ea88aee861c96d458df9c53ba570	e1c4f7d12e24763ff06a16e2d548cd8f1a8a40cbe702b29bac288e90510c23c5	0	0	0	0	1	0
23066	000000023066.jpg	640	429	http://images.cocodataset.org/train2017/000000023066.jpg	http://farm8.staticflickr.com/7229/7326274250_97bf3c5f0d_z.jpg	5	9	1,3,8	3	3	3	2	4	3	landscape	5-10	02e82356debe8571e6dddcab257649ebeb86193c13949f42f404f1d2268ef6f2	Attribution-ShareAlike License	http://creativecommons.org/licenses/by-sa/2.0/	6f9389dc9629e6e95dc815ae7f278f06bc9aa61b91a634852335ea7db671f87d	312338a542c36813b400d8782a386adafb20ec93701a475f1d699467ff2ddd61	0	0	0	0	1	0
23320	000000023320.jpg	640	480	http://images.cocodataset.org/train2017/000000023320.jpg	http://farm6.staticflickr.com/5444/8981822766_c34c33e36a_z.jpg	4	5	48,49,61,74	1	2	2	0	1	4	squareish	5-10	022609e197fa546d0bc68f155879bbda472ae1c619d73eeb1ae66af357292b06	Attribution License	http://creativecommons.org/licenses/by/2.0/	46f7c29c025e809314c0f1113e3779cdb1c350b1c7c909ad4bb039059d9f2a3b	fd6f05fc6202b47f030da885673d84cfa45a369170416743144bfaee7626f6ec	0	0	0	1	0	0
23623	000000023623.jpg	640	480	http://images.cocodataset.org/train2017/000000023623.jpg	http://farm3.staticflickr.com/2611/4018547078_65b7278e03_z.jpg	1	2	81	0	1	1	0	1	1	squareish	2-4	00776c0b4768fa525754ddbdeff721be70078510ac8144db1686fb117cdd87e3	Attribution-NonCommercial-ShareAlike License	http://creativecommons.org/licenses/by-nc-sa/2.0/	ed65e150970205db49f825b385afebbf9c9c9f6db98fd2820bb6db920e5c1624	a8ca30c26b18d35d1b8d61ec1770861e1336181a94c1dde5d297786a6bdcaee5	0	0	1	1	0	1
23957	000000023957.jpg	640	480	http://images.cocodataset.org/train2017/000000023957.jpg	http://farm9.staticflickr.com/8256/8628710155_7ab695ac6d_z.jpg	2	20	1,7,20	17	3	0	17	2	1	squareish	11+	01debe4aa3d444ab6a2d232030fb38b875489b09e64260cbf2aa3c9033443247	Attribution-NonCommercial License	http://creativecommons.org/licenses/by-nc/2.0/	5a1447ce8e2ba72ed55f38f170839b406a29b4f2b12e32f6fd662eb8e73a8b11	53572e7a65990393d444ca96d30938d635da9d4d5bc69873bd3ea1eaf686d8f6	0	0	0	1	0	0
24207	000000024207.jpg	640	478	http://images.cocodataset.org/train2017/000000024207.jpg	http://farm8.staticflickr.com/7048/6845646182_aeb1631f72_z.jpg	3	12	20	7	3	2	4	6	2	landscape	11+	02ddb6f885e8c4c23cd3e02a2bf5f84c711dfb84a9c13efd8b3f2ae1b2e58441	Attribution-NonCommercial-NoDerivs License	http://creativecommons.org/licenses/by-nc-nd/2.0/	48ccb6d8644ada993abc68da2a1c18636a5065b73f74d0ce65a3827873ce63dd	f92eee6c550a4d8c39923db506a95da19b6fc55cd7881fa44ac579127bacad19	0	0	0	0	1	0
24947	000000024947.jpg	640	430	http://images.cocodataset.org/train2017/000000024947.jpg	http://farm4.staticflickr.com/3826/9721352350_4c97127870_z.jpg	3	1	7	0	0	1	0	0	1	landscape	0-1	0072e465107967c14b64d55f63aa91af991be73f67719b4dcb5e317864419072	Attribution-NonCommercial-NoDerivs License	http://creativecommons.org/licenses/by-nc-nd/2.0/	3a13454527b0c49a7339fb083d6e5ff47701a615d032ab0004f47c04ff3e25f1	ee30a82a1c0fe80cc8a81f0eed9870c07b43b63bd1e6eb85aae005e056f17dc6	0	1	1	1	0	1
25273	000000025273.jpg	426	640	http://images.cocodataset.org/train2017/000000025273.jpg	http://farm6.staticflickr.com/5220/5399684080_29d7d57538_z.jpg	3	5	1,22	3	1	1	3	0	2	portrait	5-10	000d7cac7f0ff31b3123e0ca1d2840ced7613727fc2ea26c83f4b73e586c6194	Attribution-NonCommercial-NoDerivs License	http://creativecommons.org/licenses/by-nc-nd/2.0/	5367f9da03612b8af2dad5db626e7e2e22e16d66dcb95e19c55346e008f306d1	02a314607607598f6fb72fad43b965e4639c3935ab02075d53ac2bf67f205d38	1	1	1	1	0	1
26086	000000026086.jpg	640	427	http://images.cocodataset.org/train2017/000000026086.jpg	http://farm8.staticflickr.com/7278/7862016150_3357f5ef39_z.jpg	2	2	70,81	0	0	2	0	0	2	landscape	2-4	01eedba168b2e2f243746fa99df1dff455167403f613d36d7d1ed1b25e07395f	Attribution-NonCommercial License	http://creativecommons.org/licenses/by-nc/2.0/	52db5a2535c83557c245e7c5dd3d0c6f7695cdea07ed2753bd7fb1592de9c5bf	a17b7491200db8cb7b9b4df09538d91ca2531d1a581d225f83ab989ecba2ec3a	0	0	0	1	0	0
26247	000000026247.jpg	425	640	http://images.cocodataset.org/train2017/000000026247.jpg	http://farm8.staticflickr.com/7125/7136825289_bc8418c26c_z.jpg	3	2	85	2	0	0	2	0	0	portrait	2-4	0022fe7969b019ed210da1a2495da56a4359079757b621c5679516b34ec5ee8c	Attribution-NonCommercial-NoDerivs License	http://creativecommons.org/licenses/by-nc-nd/2.0/	1d4843dc9d53d59f8f360a8ad22b0a581679bfa3f2960b30b7812fac1cc43423	aef96de8b5f68bf71f86b23eb33bde96f3056836db36b8a0ef6c18a7ad4aebe0	0	1	1	1	0	1
26466	000000026466.jpg	640	427	http://images.cocodataset.org/train2017/000000026466.jpg	http://farm4.staticflickr.com/3202/3153279299_24e8b0508d_z.jpg	1	7	1,44,47,62,67,73	3	2	2	3	1	3	landscape	5-10	01d9a83c88b12b3b68f18355eeea2d1e2d634e0d62d8c729a30109948c18b9c5	Attribution-NonCommercial-ShareAlike License	http://creativecommons.org/licenses/by-nc-sa/2.0/	4b566c5154bbbee846ff40025763fef93944ed88b80ac478989b039c6648d8bf	5a6110dd0981d960fc40c8b08d03552522b84b35958424435919972f2f44a6ae	0	0	0	1	0	0
26468	000000026468.jpg	428	640	http://images.cocodataset.org/train2017/000000026468.jpg	http://farm3.staticflickr.com/2716/4371554451_7735971a04_z.jpg	2	3	1,25	0	1	2	0	0	3	portrait	2-4	002111a0fd89a0a89b872f08b44e7dfbafe1bbefd023f3c59f13a81aa50ee0b2	Attribution-NonCommercial License	http://creativecommons.org/licenses/by-nc/2.0/	f71ac9f63e201f75050f702cb235db007b48539963b56f5811f117f54e639e28	bcc9ba808619bb20f07fceaa8207fd285d261c55640debcf8e65ead29d057cfe	0	1	1	1	0	1
26879	000000026879.jpg	640	360	http://images.cocodataset.org/train2017/000000026879.jpg	http://farm6.staticflickr.com/5023/5557841440_14d66b025e_z.jpg	3	7	2,3,8,10,11	4	2	1	3	3	1	landscape	5-10	01ec65d0496e4dc7c8d6aaa6db2b9d5f4365a59c728a7617dcb6cd1f7e1ad2f1	Attribution-NonCommercial-NoDerivs License	http://creativecommons.org/licenses/by-nc-nd/2.0/	aadbe9ab94a55d6ea1706e23c40dae8a03e211bb736116031c67bcc59035b1c7	5b3a6766255a9180917592759da5def2289e6993893b2644cbf5114e0c3f65f6	0	0	0	1	0	0
27207	000000027207.jpg	462	640	http://images.cocodataset.org/train2017/000000027207.jpg	http://farm9.staticflickr.com/8237/8408124390_40f546f111_z.jpg	1	2	1,34	0	1	1	0	1	1	portrait	2-4	03343b33ba9ebb6de2d95c0d1d4b7f8795d21d6f9c380808e90a930c0915c639	Attribution-NonCommercial-ShareAlike License	http://creativecommons.org/licenses/by-nc-sa/2.0/	220769017b73655ba9b532605843b625e2817fade0bc16e1fe71108497560d92	256b2a426f0b289b6bf9a9acf1da042a5e2f24507af21fefe798a50fd5eb6a7e	0	0	0	0	1	0
27215	000000027215.jpg	640	480	http://images.cocodataset.org/train2017/000000027215.jpg	http://farm1.staticflickr.com/36/74828701_fd4a7d9b58_z.jpg	1	1	11	0	0	1	0	0	1	squareish	0-1	015a22feda024fb14784cd40a8a367eff01f87a8bbfa93c60ec44848dbb06fa6	Attribution-NonCommercial-ShareAlike License	http://creativecommons.org/licenses/by-nc-sa/2.0/	96b2698ade4e21f59cde795366a05e286917c8c34909e6acc73f003b6770bbc3	652a080d4697276ad1e9322d06f7ccf37c915922af56d08bbca5df1ffe01ff37	0	0	0	1	0	0
28914	000000028914.jpg	480	640	http://images.cocodataset.org/train2017/000000028914.jpg	http://farm9.staticflickr.com/8480/8217000723_bb981af858_z.jpg	3	2	81	0	1	1	0	1	1	squareish	2-4	026b95f8cddc89ad823b47740c9bfecb78cd48e17b3171386a6988cc4d0c825f	Attribution-NonCommercial-NoDerivs License	http://creativecommons.org/licenses/by-nc-nd/2.0/	926300a8e2b479394710fa0d87c3f975c0c196107eb05ca62f80371f2e8b134a	b5e90c71beb3ada57023756e8e357f4e5893abe802b79da2f594d3ba0bc87e79	0	0	0	0	1	0
29018	000000029018.jpg	640	427	http://images.cocodataset.org/train2017/000000029018.jpg	http://farm7.staticflickr.com/6186/6103772093_c109744f20_z.jpg	2	3	7,22	1	1	1	0	2	1	landscape	2-4	0058c9550d641b8944684f9bd8692b8c204a4a1189295c1a72e11d1b976677e2	Attribution-NonCommercial License	http://creativecommons.org/licenses/by-nc/2.0/	20366a3aef95ffe6bb16fe7bc9cacacd4691bf569bac9fc14ad347269af9f3e2	0fcf03ecb47398e657e43a9e02dc910ef0f03c61e1472660b8c7f8dcc0229b3c	0	1	1	1	0	1
29140	000000029140.jpg	640	425	http://images.cocodataset.org/train2017/000000029140.jpg	http://farm3.staticflickr.com/2555/3898541519_0b845bc2f0_z.jpg	2	4	1,63,65,73	0	1	3	0	0	4	landscape	2-4	0268cbbaf390ab34f976c0f1c43edfaefec6a8c57252e733cf047403da8237cf	Attribution-NonCommercial License	http://creativecommons.org/licenses/by-nc/2.0/	4be916013593e591a6d45ceb83d7cfea6e86d08c957fdcddb117f77bf1a2ab94	555baff68b46f8c6936461a37cf10726f10dc94a39cd85ce0f4e63f1b4db3bf4	0	0	0	0	1	0
29801	000000029801.jpg	640	480	http://images.cocodataset.org/train2017/000000029801.jpg	http://farm3.staticflickr.com/2841/10017451646_f6e9b102e7_z.jpg	6	19	1,47,49,50,51,62,67	8	8	3	4	12	3	squareish	11+	022c12840ff79d57d0568a3660e3cc1a84c2ea8ebb6e944d788dda23923433a9	Attribution-NoDerivs License	http://creativecommons.org/licenses/by-nd/2.0/	0826f5c174c19bf19d3f4fb1be4761a1618bad090ec96e5d693d6af84bdda72f	02da40be7bc67597b43e3ad39146e71cfa83706626848a9a061041b41202f79d	0	0	0	1	0	0
29914	000000029914.jpg	640	428	http://images.cocodataset.org/train2017/000000029914.jpg	http://farm2.staticflickr.com/1199/1420056592_eda7ee1ccb_z.jpg	3	1	25	0	0	1	0	0	1	landscape	0-1	00541f284179740d564bfe5981968242475cc2b6e7074e7ff57167b5f0a3f554	Attribution-NonCommercial-NoDerivs License	http://creativecommons.org/licenses/by-nc-nd/2.0/	7547f6e12dea094ceb827147a2026cf386226a132214ffe11cd29f1d4685184e	40bea802a2a3b3f0dce540c88986e33e92638cc848414eda083d16766af806a4	0	1	1	1	0	1
30423	000000030423.jpg	427	640	http://images.cocodataset.org/train2017/000000030423.jpg	http://farm3.staticflickr.com/2308/1596779128_66534aa323_z.jpg	1	4	25	1	3	0	0	3	1	portrait	2-4	014d7f4007e22e15ec14975a6202cf655860ef56f2e9b9cbd5e8b260bf2141da	Attribution-NonCommercial-ShareAlike License	http://creativecommons.org/licenses/by-nc-sa/2.0/	a4f6c3736bac2303edc557ce134662b7ea46d36d6a5411b25dc4d3bf8753af32	4df3581f595d8054c857733bd01d5a6f2c8c6259460dbe263d3cb9aa48308408	0	0	0	1	0	0
30548	000000030548.jpg	640	480	http://images.cocodataset.org/train2017/000000030548.jpg	http://farm3.staticflickr.com/2510/4096339537_7e13115c31_z.jpg	6	2	1,32	0	1	1	0	0	2	squareish	2-4	00b3e6e5455ed99e12eb4705e28ff6f9f47f7e2c8ac7239e1f4867d1bbbeceb5	Attribution-NoDerivs License	http://creativecommons.org/licenses/by-nd/2.0/	5f4f21c9fdf1918869ebd6c23ad60f6fde19ca7ee2ed01012dff0d8410b591ab	21650bde417044e4e19bc4f8d4ef5da542e7fd80de97cc05106665142f179e5f	0	0	1	1	0	1
30998	000000030998.jpg	360	640	http://images.cocodataset.org/train2017/000000030998.jpg	http://farm4.staticflickr.com/3166/2692428600_187ce33ebc_z.jpg	3	3	61,67	0	0	3	0	0	3	portrait	2-4	00a5fc77a89ed6e022d8354d0942c286a4f08a2b366f2c99f19d796dc84760ae	Attribution-NonCommercial-NoDerivs License	http://creativecommons.org/licenses/by-nc-nd/2.0/	fd3446a5d1747802be926c80029de02f005b95ec2398ba43cbadd6cbd716e616	ebcec0a087b6bcd81686facd694351ac938859c7227028c51cc8802116ca6268	0	0	1	1	0	1
31041	000000031041.jpg	612	612	http://images.cocodataset.org/train2017/000000031041.jpg	http://farm9.staticflickr.com/8532/8562021650_a6d08a26eb_z.jpg	1	10	1,32,49,61,62,64,67	1	4	5	1	3	6	squareish	5-10	024f16bb0e03742fd6c5283450c89bca950b096d210d4ef47db2a7c77ab01da3	Attribution-NonCommercial-ShareAlike License	http://creativecommons.org/licenses/by-nc-sa/2.0/	c4314b54decd31d8c4b09998d98e87854db80a4b2711d84037ff109e8621e58e	bd69bf690890dd482a0f6af788e52a2dad30e5dc7c580cb3a6d43dab4bc788cd	0	0	0	0	1	0
31777	000000031777.jpg	375	500	http://images.cocodataset.org/train2017/000000031777.jpg	http://farm1.staticflickr.com/53/147915118_715fcd5182_z.jpg	5	3	1,37,43	1	0	2	0	1	2	squareish	2-4	021ee963aa0cf07afefc9a79ee18664402ab527930a2f3e488dbb3cc8a2601d5	Attribution-ShareAlike License	http://creativecommons.org/licenses/by-sa/2.0/	f448ebe3aa801f319b03f441fa5d8b6bf159f81a6e044ee69962febc99af5e12	e4d9658e9a3dcef29175cee4686275593f8cf28588abf331bee46f999a66806a	0	0	0	1	0	0
31867	000000031867.jpg	426	640	http://images.cocodataset.org/train2017/000000031867.jpg	http://farm5.staticflickr.com/4088/5216163310_d119eff25f_z.jpg	3	2	1,35	0	0	2	0	0	2	portrait	2-4	0000ff727502c96427ffee3acc8c2f07916b9e8339bd96dee48c48df437663d8	Attribution-NonCommercial-NoDerivs License	http://creativecommons.org/licenses/by-nc-nd/2.0/	a72c4ba0e8e08bab37663402d578c1bef1d0556d5e481229a2c0006a00d0c14a	36feb3bb716ede6e3e5edd229923434b52f3104f86f0c35b28de4c27429a6918	1	1	1	1	0	1
32471	000000032471.jpg	640	480	http://images.cocodataset.org/train2017/000000032471.jpg	http://farm5.staticflickr.com/4109/4971782749_d5ab1925eb_z.jpg	3	13	1,2,3,4,27	4	7	2	2	9	2	squareish	11+	00063aa42c903eb07bca32a2ddb81a0c0cb7d72dcf717d64ec3efb0a6b45d672	Attribution-NonCommercial-NoDerivs License	http://creativecommons.org/licenses/by-nc-nd/2.0/	5ff7007aea85f7a05d82980905b07abee389a351ac4eeb0ee78d278640d57ec8	1f42fc0794c72547d98089386fbf306ce06f90b292856887516378f2654ae450	1	1	1	1	0	1
33656	000000033656.jpg	640	425	http://images.cocodataset.org/train2017/000000033656.jpg	http://farm8.staticflickr.com/7368/9090645830_9ea719c67a_z.jpg	1	1	56	0	0	1	0	0	1	landscape	0-1	027f2f045618e3b1cb82b0dc60b27183b0c251638eb07266ded26dcd5b751d6f	Attribution-NonCommercial-ShareAlike License	http://creativecommons.org/licenses/by-nc-sa/2.0/	770318eaaa2c8b780f84885aac9a30fd9a8b06f1979f66f0f48d23effda8b56d	b82dd1cb087cda80e7c4cb93f4a36599e06da25c180d1f6a349638e9b2881a39	0	0	0	0	1	0
33732	000000033732.jpg	640	480	http://images.cocodataset.org/train2017/000000033732.jpg	http://farm3.staticflickr.com/2816/9693534141_b88d9fa392_z.jpg	3	12	3,19	5	5	2	1	8	3	squareish	11+	00179748b4759677aaf2cbba31acdfcbedc76900dc99d6b380aa7b13531e45c6	Attribution-NonCommercial-NoDerivs License	http://creativecommons.org/licenses/by-nc-nd/2.0/	8aa5d5df62cdf77fdf88d677e29df52737c4715db24eecea49b5fec9e515e6fc	fbc4f5cf4da110223f6c06053245846761a72fc741eac470b4553c6bf075148f	1	1	1	1	0	1
34574	000000034574.jpg	640	460	http://images.cocodataset.org/train2017/000000034574.jpg	http://farm8.staticflickr.com/7069/6919464879_bb7d54d95b_z.jpg	3	3	1,37,39	2	0	1	1	1	1	landscape	2-4	02609869a7f37390fc118c59bce0eaf558849c7a461f673dee7270b39bdc539b	Attribution-NonCommercial-NoDerivs License	http://creativecommons.org/licenses/by-nc-nd/2.0/	d6f440bdf0118e1b2863212ffecf369e16cf5e17903b3c96fef2908ef51f0bbf	ae64aa140d78cd0545c4c87d45960e60f04a9ee94109c19918adfd91bb48ea39	0	0	0	0	1	0
35101	000000035101.jpg	640	424	http://images.cocodataset.org/train2017/000000035101.jpg	http://farm7.staticflickr.com/6087/6072571755_e2598334e6_z.jpg	3	2	5	0	1	1	0	1	1	landscape	2-4	032f9e2ed414814b402422f854d4f9bb15e981fdd115eaa41253e73a8c38f7d3	Attribution-NonCommercial-NoDerivs License	http://creativecommons.org/licenses/by-nc-nd/2.0/	eea920cde9d2400a303d6da3e250ab7e3b2a3c731eecabcdbd6a6b0770095e69	74de9960c4500560bb3993e3f4b179429a54d313a0aadab789ea3042312ccfe3	0	0	0	0	1	0
35763	000000035763.jpg	640	480	http://images.cocodataset.org/train2017/000000035763.jpg	http://farm8.staticflickr.com/7313/9366282499_0cfe508d11_z.jpg	1	1	85	0	0	1	0	0	1	squareish	0-1	0313131768c53effdea0fec3847ca124b5e7651583526a2c2d2dd58c647baeeb	Attribution-NonCommercial-ShareAlike License	http://creativecommons.org/licenses/by-nc-sa/2.0/	24f44945d53c0bd73585f06d91cfa000a8cc36d5c81ffe99dff04f7559d722fd	9e1dafb0e6086f3e4e0f02179755b9d46a6202fd328368367f8c7d7059c08adf	0	0	0	0	1	0
35778	000000035778.jpg	484	500	http://images.cocodataset.org/train2017/000000035778.jpg	http://farm3.staticflickr.com/2721/4248268342_06e437c059_z.jpg	3	1	24	0	0	1	0	0	1	squareish	0-1	01cad97d13a5b0e05d9d4b5e591e711d9f213fa9e0db69ecb9423f48884a3a25	Attribution-NonCommercial-NoDerivs License	http://creativecommons.org/licenses/by-nc-nd/2.0/	3d9191a550a900f1f202e8a7a1bb47ad31f1ad40e86319ec84e07744ea01d0bd	197e0056b47e4aed8200baed0018790bccf81776e084c98043ee689b0920db0a	0	0	0	1	0	0
36262	000000036262.jpg	500	313	http://images.cocodataset.org/train2017/000000036262.jpg	http://farm1.staticflickr.com/42/119341850_c0fe4f6151_z.jpg	3	8	46,47,48,50,51,53,55,67	2	1	5	0	2	6	landscape	5-10	016cf612e11b78cafe3f6f611848a0c75c4f59e8b42dd2c75f0207596c3bc48f	Attribution-NonCommercial-NoDerivs License	http://creativecommons.org/licenses/by-nc-nd/2.0/	55327ff5205f017e244a7e4073573beb43a7528ffb26039838af411a90b8bf1c	adc5c44d7d2a290f0eaeb510f0b4dc4485a97714d16e87747ca6e626b9078246	0	0	0	1	0	0
